student_id,archetype,mood_score,sleep_hours,study_hours,attendance_pct,internal_marks_avg,days_to_next_exam,assignment_deadlines,placement_anxiety,gate_cat_prep,family_stress,social_isolation,physical_activity_hrs,social_media_hours,burnout_score,burnout_risk_level
STU-7722,overworked,7.5,4.2,9.5,87.0,45.0,10,3,0,1,0,0,0.4,0.9,59.19,High
STU-7723,balanced,6.4,8.4,4.4,85.6,68.0,8,1,1,0,0,0,1.1,1.8,31.95,Moderate
STU-7724,struggling,6.5,6.2,2.4,62.5,38.0,78,2,1,1,1,1,0.0,3.8,72.11,High
STU-7725,high_achiever,6.4,6.9,7.6,87.3,88.9,70,0,1,0,0,0,1.3,1.4,31.77,Moderate
STU-7726,balanced,7.0,6.3,5.7,78.0,76.3,4,5,1,1,0,0,1.0,1.4,55.29,High
STU-7727,balanced,8.5,5.9,7.6,88.1,62.5,60,3,0,0,0,0,1.0,0.8,28.43,Low
STU-7728,overworked,7.4,5.2,11.3,79.8,79.7,35,6,0,1,0,0,0.5,2.2,48.85,Moderate
STU-7729,high_achiever,7.7,7.5,6.6,93.8,80.8,31,3,1,1,1,0,0.4,1.6,39.28,Moderate
STU-7730,at_risk,4.6,3.1,1.9,43.3,39.7,38,1,1,0,1,0,0.2,4.5,72.88,High
STU-7731,overworked,3.8,4.5,9.9,79.8,77.5,29,8,1,1,0,0,0.0,1.5,66.0,High
STU-7732,overworked,7.8,7.0,7.5,88.9,70.9,37,4,1,1,1,0,0.6,1.1,46.43,Moderate
STU-7733,balanced,5.0,5.9,5.2,77.3,75.2,72,1,1,0,0,1,0.9,1.6,46.01,Moderate
STU-7734,overworked,5.2,5.1,10.8,70.5,83.5,55,6,1,1,1,0,0.4,3.2,67.21,High
STU-7735,high_achiever,7.1,6.6,10.1,84.2,89.1,26,4,0,0,0,0,1.1,1.6,30.6,Moderate
STU-7736,balanced,7.7,7.2,3.7,83.0,73.1,55,4,0,1,0,0,1.1,1.8,31.91,Moderate
STU-7737,high_achiever,8.2,5.8,7.6,90.8,81.3,73,0,1,0,0,0,0.5,1.8,32.8,Moderate
STU-7738,struggling,5.4,3.2,6.5,85.0,58.5,35,0,1,0,0,0,0.7,4.1,52.02,Moderate
STU-7739,at_risk,3.7,3.7,0.0,49.2,23.3,81,6,1,0,1,1,0.1,8.3,100.0,Critical
STU-7740,overworked,5.9,6.3,8.8,95.0,62.8,4,4,0,1,0,1,0.2,1.8,63.86,High
STU-7741,struggling,4.8,6.0,3.5,65.7,35.4,35,3,1,0,1,0,0.3,7.5,70.33,High
STU-7742,at_risk,1.4,3.1,6.0,54.3,56.2,12,2,1,0,1,1,0.4,4.0,96.94,Critical
STU-7743,struggling,4.3,6.6,6.4,52.0,75.0,27,3,1,0,1,1,0.4,5.7,63.67,High
STU-7744,struggling,5.5,2.0,3.3,55.4,57.6,50,2,0,1,1,0,0.4,5.7,73.44,High
STU-7745,overworked,4.0,4.8,8.2,68.8,89.3,15,1,0,1,0,0,0.0,1.5,54.66,Moderate
STU-7746,at_risk,2.4,3.4,2.6,29.9,26.9,13,2,0,0,0,0,0.0,8.3,99.19,Critical
STU-7747,struggling,3.1,4.3,4.7,33.4,55.6,22,3,0,0,1,1,0.5,3.4,75.11,Critical
STU-7748,high_achiever,7.8,7.8,6.4,94.0,76.2,21,4,1,1,0,0,1.0,1.8,34.49,Moderate
STU-7749,overworked,7.2,5.9,9.7,75.3,45.0,87,6,1,1,0,0,0.2,3.1,57.65,High
STU-7750,balanced,7.7,6.6,3.8,88.0,65.2,19,3,0,1,0,0,1.1,2.0,30.24,Moderate
STU-7751,balanced,8.8,8.6,4.5,75.8,71.5,46,3,0,0,1,0,1.7,2.1,20.28,Low
STU-7752,balanced,8.5,6.3,6.1,82.4,78.4,58,2,0,0,0,0,1.7,1.7,20.56,Low
STU-7753,high_achiever,7.0,7.7,6.9,84.2,93.3,88,0,0,0,0,0,0.3,0.6,22.6,Low
STU-7754,struggling,3.2,4.9,0.6,65.9,67.3,54,8,1,0,0,1,0.0,4.2,68.83,High
STU-7755,balanced,7.5,6.1,4.1,80.8,77.7,37,4,0,0,1,0,1.3,1.5,33.02,Moderate
STU-7756,overworked,5.8,3.8,6.0,83.2,67.4,76,7,1,0,0,0,0.1,3.5,57.5,High
STU-7757,balanced,8.5,7.2,2.0,91.4,67.6,84,7,0,0,0,0,1.0,2.3,29.02,Low
STU-7758,at_risk,4.0,3.7,3.1,31.4,18.5,17,4,1,0,1,1,0.3,6.8,96.19,Critical
STU-7759,balanced,7.2,7.5,6.6,87.0,72.1,50,8,0,0,0,0,0.9,1.9,30.11,Moderate
STU-7760,high_achiever,8.5,7.6,7.0,85.4,91.5,66,7,1,1,0,0,1.0,0.8,37.7,Moderate
STU-7761,at_risk,3.9,3.9,4.1,40.7,29.3,59,4,1,0,1,1,0.3,5.5,92.04,Critical
STU-7762,struggling,4.3,6.0,4.4,51.2,28.1,44,7,1,0,1,1,0.5,5.6,80.53,Critical
STU-7763,struggling,5.2,6.2,2.4,38.8,63.6,44,3,0,1,0,1,0.7,3.7,61.99,High
STU-7764,balanced,7.5,6.9,6.2,78.0,66.2,68,3,1,1,0,0,1.4,2.0,32.99,Moderate
STU-7765,overworked,3.7,4.3,10.3,62.8,66.8,0,8,1,1,0,0,1.0,2.3,90.27,Critical
STU-7766,struggling,3.9,5.7,3.6,59.4,53.8,17,8,0,0,0,1,0.7,5.4,63.51,High
STU-7767,high_achiever,8.7,6.1,4.0,93.2,87.6,22,5,0,0,1,0,0.8,1.3,33.3,Moderate
STU-7768,high_achiever,8.2,7.5,7.3,90.2,89.2,38,3,1,0,0,0,1.1,1.6,28.04,Low
STU-7769,struggling,3.1,3.9,4.3,69.8,25.0,70,7,1,0,1,0,0.1,2.4,75.07,Critical
STU-7770,balanced,6.6,7.1,5.7,99.0,78.0,22,8,0,0,1,0,1.5,0.9,33.71,Moderate
STU-7771,at_risk,1.4,4.1,2.1,42.9,49.5,70,2,1,0,1,1,0.0,8.9,97.02,Critical
STU-7772,high_achiever,7.3,7.3,7.1,89.0,87.4,60,8,0,0,1,0,0.4,1.1,36.06,Moderate
STU-7773,at_risk,2.2,4.6,1.4,49.8,36.6,74,2,1,0,1,0,0.0,7.0,83.4,Critical
STU-7774,overworked,2.6,2.5,8.8,90.3,97.2,18,3,0,1,0,0,0.0,3.5,67.42,High
STU-7775,struggling,3.1,6.8,4.2,59.3,30.6,20,7,0,0,1,1,0.3,4.9,74.83,High
STU-7776,at_risk,1.6,2.6,1.2,70.0,24.2,40,1,1,0,0,1,0.4,3.1,81.52,Critical
STU-7777,balanced,7.3,6.4,6.4,75.6,62.1,17,5,0,0,0,0,1.1,1.2,29.69,Low
STU-7778,high_achiever,7.6,7.6,6.6,92.4,78.0,31,5,0,0,0,0,0.8,0.9,26.71,Low
STU-7779,high_achiever,7.2,6.0,7.4,87.4,93.5,55,0,0,0,0,0,1.8,1.0,25.28,Low
STU-7780,balanced,6.4,6.7,6.3,83.1,76.3,59,7,0,0,0,0,1.6,2.5,31.05,Moderate
STU-7781,struggling,3.0,4.5,2.0,71.4,49.7,44,0,1,0,0,0,0.0,6.8,64.65,High
STU-7782,at_risk,1.8,4.6,3.9,19.7,51.3,71,5,1,1,1,1,0.1,8.1,100.0,Critical
STU-7783,high_achiever,8.1,6.3,8.2,87.6,91.2,45,1,1,0,0,0,1.1,1.8,30.73,Moderate
STU-7784,high_achiever,8.1,6.9,9.2,94.5,81.5,5,0,1,0,0,0,0.7,1.8,40.66,Moderate
STU-7785,at_risk,2.0,2.6,2.2,51.3,34.1,35,1,1,0,0,1,0.4,7.3,92.93,Critical
STU-7786,balanced,7.3,6.4,4.3,81.0,81.0,51,4,0,0,0,1,1.1,2.3,36.83,Moderate
STU-7787,high_achiever,7.2,5.7,8.1,92.3,87.0,78,0,0,1,0,0,1.3,0.6,34.46,Moderate
STU-7788,high_achiever,7.9,6.8,5.9,91.4,82.1,88,3,1,0,0,0,1.4,1.4,29.0,Low
STU-7789,overworked,4.0,5.9,11.0,97.2,66.8,56,8,1,1,0,0,0.1,2.1,62.32,High
STU-7790,at_risk,1.9,4.0,3.6,54.2,39.4,84,2,1,0,1,0,0.3,5.7,82.83,Critical
STU-7791,high_achiever,10.0,6.1,8.5,97.1,88.2,79,5,0,0,0,0,1.5,1.6,24.87,Low
STU-7792,high_achiever,7.9,6.6,7.8,93.1,78.7,63,0,1,0,0,0,1.2,1.3,29.07,Low
STU-7793,balanced,8.2,6.3,5.2,73.5,71.8,6,3,0,0,1,0,2.2,1.3,34.75,Moderate
STU-7794,overworked,7.6,5.4,9.3,71.1,76.7,14,7,1,0,0,0,0.3,3.9,49.85,Moderate
STU-7795,balanced,8.9,7.7,6.5,80.7,71.3,41,8,1,0,0,1,1.1,2.4,38.25,Moderate
STU-7796,at_risk,1.0,2.2,1.8,56.0,35.2,14,4,0,0,1,1,0.0,4.2,89.68,Critical
STU-7797,struggling,4.1,6.5,1.6,70.3,58.6,18,1,1,1,1,1,0.6,6.0,67.69,High
STU-7798,balanced,7.0,7.1,4.3,90.3,55.2,78,4,0,0,0,0,0.7,0.8,31.27,Moderate
STU-7799,struggling,4.3,3.9,3.6,65.2,37.1,85,5,0,0,0,1,0.3,6.9,74.01,High
STU-7800,balanced,8.1,7.2,6.6,87.6,66.0,15,4,1,0,0,0,0.8,2.2,30.37,Moderate
STU-7801,balanced,6.2,8.0,5.6,81.5,65.4,0,1,1,0,0,0,1.0,1.6,37.45,Moderate
STU-7802,struggling,2.2,6.6,5.6,60.7,36.1,31,8,1,1,1,0,0.0,4.1,76.25,Critical
STU-7803,balanced,6.7,5.4,5.4,83.6,73.5,33,5,1,0,0,0,2.1,1.7,39.95,Moderate
STU-7804,balanced,7.5,8.6,3.4,73.3,72.7,62,8,0,0,0,0,1.8,1.7,21.01,Low
STU-7805,struggling,4.9,5.6,2.3,53.7,72.3,44,4,1,0,0,0,0.7,7.1,61.5,High
STU-7806,at_risk,1.6,3.5,0.4,62.6,31.5,27,4,1,0,0,0,0.0,6.4,83.29,Critical
STU-7807,overworked,3.4,4.9,8.7,87.9,49.5,36,4,0,1,0,1,0.7,1.6,61.97,High
STU-7808,balanced,8.1,8.2,5.6,76.2,70.7,75,5,1,0,1,1,1.7,1.3,37.81,Moderate
STU-7809,overworked,5.5,5.8,9.6,73.7,65.0,24,1,0,0,0,1,0.2,1.1,45.61,Moderate
STU-7810,overworked,5.8,3.5,8.9,75.2,64.1,2,3,0,0,0,0,0.4,2.1,60.06,High
STU-7811,high_achiever,7.8,6.9,5.3,85.7,76.8,3,6,0,1,0,0,0.8,1.4,45.93,Moderate
STU-7812,overworked,4.3,5.8,8.3,78.2,68.5,13,7,0,1,0,1,0.1,1.5,68.06,High
STU-7813,struggling,3.2,5.7,4.5,54.7,52.0,20,0,1,1,0,1,0.3,5.5,73.51,High
STU-7814,struggling,1.7,3.7,5.2,61.6,47.0,88,5,1,0,1,1,0.0,6.7,89.18,Critical
STU-7815,high_achiever,8.7,7.0,8.0,99.3,85.7,55,6,1,1,0,0,0.9,2.2,40.72,Moderate
STU-7816,high_achiever,7.2,7.2,8.8,80.0,77.5,59,8,1,0,0,0,0.7,1.8,41.0,Moderate
STU-7817,balanced,7.7,7.7,4.2,72.4,85.0,15,0,1,0,0,0,1.2,2.5,26.18,Low
STU-7818,overworked,3.9,3.7,10.7,89.3,75.4,90,3,0,0,0,0,0.3,2.7,54.11,Moderate
STU-7819,balanced,5.2,6.7,5.8,90.9,74.3,62,8,1,0,0,0,1.3,1.8,42.53,Moderate
STU-7820,balanced,5.8,6.5,2.8,78.5,79.0,42,8,0,1,0,0,0.9,1.6,41.86,Moderate
STU-7821,struggling,8.0,4.4,4.6,59.8,56.3,21,7,1,0,0,0,0.3,4.2,54.84,Moderate
STU-7822,overworked,7.4,5.3,7.7,73.8,61.1,64,4,1,1,1,1,0.7,1.6,60.07,High
STU-7823,overworked,7.0,5.1,10.3,73.0,78.5,2,0,1,1,0,0,0.0,1.8,65.54,High
STU-7824,overworked,7.0,6.7,8.8,77.0,58.2,52,5,0,1,0,0,0.4,3.1,40.3,Moderate
STU-7825,overworked,5.5,5.7,9.6,76.1,78.8,56,5,1,1,0,0,0.2,1.6,52.17,Moderate
STU-7826,balanced,7.5,7.2,4.8,74.9,74.6,8,4,0,0,0,0,1.2,1.1,25.03,Low
STU-7827,balanced,5.5,5.8,4.1,81.3,75.7,38,4,0,0,0,0,1.1,2.0,34.61,Moderate
STU-7828,at_risk,2.8,3.6,0.4,28.0,31.3,14,6,1,0,0,1,0.3,10.0,100.0,Critical
STU-7829,overworked,6.0,6.1,11.8,68.8,99.0,27,0,0,0,0,0,0.9,1.1,36.54,Moderate
STU-7830,overworked,9.7,6.0,8.6,78.8,77.5,32,4,1,0,0,0,0.7,3.3,36.22,Moderate
STU-7831,balanced,7.5,6.7,4.4,74.2,73.8,61,7,0,0,0,0,1.3,0.9,31.58,Moderate
STU-7832,balanced,6.5,6.3,5.5,63.0,77.9,16,4,0,0,0,0,0.8,0.6,34.68,Moderate
STU-7833,overworked,5.7,6.9,9.8,79.7,70.4,41,0,1,1,0,0,0.0,2.3,47.19,Moderate
STU-7834,struggling,3.8,3.5,4.3,50.3,60.5,17,2,0,0,1,1,0.4,6.9,73.73,High
STU-7835,overworked,7.5,5.2,9.4,69.5,74.0,77,3,0,1,1,0,0.3,2.2,49.86,Moderate
STU-7836,overworked,5.5,5.3,11.8,83.6,63.2,57,2,0,1,0,0,0.3,2.3,53.81,Moderate
STU-7837,at_risk,1.2,3.7,4.0,57.2,36.4,55,1,1,0,0,1,0.0,9.2,90.6,Critical
STU-7838,balanced,6.2,7.2,7.2,85.2,72.1,0,1,0,0,1,0,1.3,1.9,37.4,Moderate
STU-7839,struggling,4.1,3.5,2.0,68.6,47.3,16,0,0,0,1,1,0.3,3.6,63.24,High
STU-7840,balanced,6.7,6.5,5.0,83.6,86.1,51,7,0,0,0,0,1.5,1.6,29.3,Low
STU-7841,high_achiever,6.4,6.0,5.7,91.3,95.0,47,3,1,1,0,0,0.8,0.7,43.8,Moderate
STU-7842,balanced,6.8,8.0,3.2,74.1,81.1,41,6,0,0,0,0,0.6,2.1,26.85,Low
STU-7843,balanced,8.2,7.0,5.3,86.8,75.2,87,1,0,0,0,0,0.7,1.5,19.65,Low
STU-7844,high_achiever,7.1,5.0,9.8,90.9,88.2,36,2,1,0,0,0,0.7,1.7,44.54,Moderate
STU-7845,balanced,8.1,6.9,6.7,77.1,78.0,46,8,1,0,0,0,1.2,1.1,31.42,Moderate
STU-7846,overworked,5.1,4.7,9.1,88.5,83.8,6,3,1,1,0,0,0.6,2.7,73.62,High
STU-7847,at_risk,2.7,3.9,2.2,56.9,38.5,65,0,1,0,0,1,0.0,6.7,80.57,Critical
STU-7848,overworked,7.7,4.6,13.8,94.4,58.7,42,5,1,1,0,0,0.8,2.1,60.29,High
STU-7849,overworked,7.9,4.2,8.8,85.5,66.3,47,1,0,0,1,1,0.0,3.0,49.88,Moderate
STU-7850,balanced,7.2,7.1,8.2,90.1,68.1,1,1,0,1,0,0,1.2,2.5,42.49,Moderate
STU-7851,overworked,3.2,4.5,7.8,84.4,60.9,90,5,0,1,0,0,0.9,3.2,55.61,High
STU-7852,struggling,2.1,3.6,4.2,72.2,51.5,48,2,0,0,0,0,0.0,5.8,59.37,High
STU-7853,overworked,2.3,6.0,7.7,80.5,70.9,17,0,1,0,1,1,0.2,2.4,59.59,High
STU-7854,balanced,7.2,6.7,4.9,76.7,67.8,80,7,0,0,0,0,1.5,1.5,26.6,Low
STU-7855,overworked,4.9,4.5,8.9,85.1,63.7,26,0,1,0,0,0,0.3,2.7,50.9,Moderate
STU-7856,balanced,6.5,7.8,6.6,88.7,77.4,57,1,1,0,0,0,1.1,1.2,27.43,Low
STU-7857,overworked,5.4,5.0,9.1,76.9,83.6,88,5,1,1,1,0,0.9,1.3,59.6,High
STU-7858,at_risk,2.6,4.2,4.6,70.0,46.6,8,1,0,0,1,1,0.1,5.5,84.61,Critical
STU-7859,balanced,6.4,7.7,5.2,71.3,88.7,1,3,1,0,0,0,0.5,0.5,46.38,Moderate
STU-7860,high_achiever,7.6,6.8,7.0,94.0,83.2,81,1,0,1,0,0,1.4,1.9,30.63,Moderate
STU-7861,high_achiever,8.8,6.4,7.8,93.1,87.5,31,1,1,0,0,0,0.5,1.8,32.22,Moderate
STU-7862,balanced,9.0,7.9,5.7,81.2,67.0,33,6,1,0,1,0,1.9,1.2,26.53,Low
STU-7863,balanced,8.1,7.1,5.8,83.5,66.5,43,6,0,1,0,0,1.3,1.6,29.94,Low
STU-7864,at_risk,3.9,4.3,0.0,51.2,50.8,70,5,1,0,1,1,0.0,4.5,81.74,Critical
STU-7865,balanced,6.7,5.4,6.9,80.6,78.0,67,3,0,1,0,0,1.2,2.5,36.31,Moderate
STU-7866,high_achiever,8.3,7.4,5.4,87.3,94.9,27,2,0,0,1,0,1.4,1.0,21.75,Low
STU-7867,overworked,5.9,5.3,9.4,100.0,76.5,52,6,0,1,0,0,0.1,3.0,50.83,Moderate
STU-7868,overworked,4.5,5.9,11.7,80.2,60.2,76,2,1,1,0,0,0.4,1.4,58.16,High
STU-7869,struggling,5.1,2.1,4.6,57.5,45.3,83,4,1,0,0,1,0.0,3.2,78.58,Critical
STU-7870,overworked,6.8,6.3,8.2,96.0,69.3,8,1,1,1,0,0,0.2,1.3,49.38,Moderate
STU-7871,overworked,4.4,4.1,10.9,100.0,67.5,15,8,0,1,0,0,0.3,0.7,58.66,High
STU-7872,balanced,5.6,7.7,7.8,73.4,73.4,73,4,1,0,0,0,1.1,2.2,37.28,Moderate
STU-7873,overworked,8.7,4.3,10.8,72.0,54.0,45,6,0,0,0,0,0.8,3.7,46.87,Moderate
STU-7874,high_achiever,7.3,5.7,7.7,80.4,90.2,89,4,0,0,0,0,0.8,1.2,30.16,Moderate
STU-7875,balanced,5.8,7.0,5.7,81.3,83.8,32,2,0,0,0,0,1.2,2.2,25.83,Low
STU-7876,overworked,4.8,6.5,11.0,81.3,66.2,34,3,1,1,1,0,0.1,1.8,60.05,High
STU-7877,at_risk,1.0,5.3,3.9,66.2,45.4,16,3,1,0,1,1,0.1,7.0,82.95,Critical
STU-7878,high_achiever,9.5,6.4,6.4,89.7,80.7,18,5,1,1,0,0,1.3,1.1,35.27,Moderate
STU-7879,high_achiever,8.9,7.2,5.8,96.9,76.5,1,6,0,0,0,0,0.4,1.2,32.91,Moderate
STU-7880,high_achiever,7.6,6.8,6.5,80.7,83.9,86,7,0,0,0,0,0.4,1.4,28.56,Low
STU-7881,struggling,4.8,6.1,0.9,37.5,48.4,71,6,1,0,0,1,0.6,5.0,71.81,High
STU-7882,balanced,6.1,7.6,7.3,67.0,77.4,14,1,0,0,0,0,2.2,1.4,23.45,Low
STU-7883,high_achiever,7.8,6.2,8.3,100.0,74.8,66,1,0,0,0,0,0.6,2.0,28.77,Low
STU-7884,struggling,4.7,5.3,3.6,67.8,48.1,30,8,0,0,0,1,0.2,4.7,61.01,High
STU-7885,overworked,6.2,5.3,6.7,76.0,70.2,65,1,0,1,1,1,0.9,2.0,49.16,Moderate
STU-7886,overworked,5.4,6.3,7.7,70.2,61.5,42,6,0,1,1,0,0.4,1.0,52.74,Moderate
STU-7887,high_achiever,8.1,6.9,9.5,89.3,90.1,50,2,0,1,0,0,1.2,2.2,32.94,Moderate
STU-7888,struggling,3.2,5.0,2.5,56.4,51.8,15,4,0,1,1,0,0.2,3.5,63.49,High
STU-7889,overworked,5.9,5.4,10.0,97.1,54.6,34,7,1,0,0,1,0.9,4.2,65.07,High
STU-7890,overworked,5.0,5.5,8.3,71.2,87.2,31,8,0,1,1,0,0.6,2.8,55.04,High
STU-7891,overworked,3.3,6.1,10.1,75.0,87.4,18,2,1,1,1,1,0.6,1.5,64.41,High
STU-7892,balanced,7.8,6.6,5.3,80.2,86.4,38,8,0,0,0,0,1.5,1.7,27.86,Low
STU-7893,balanced,7.5,8.1,5.6,77.4,65.4,31,0,1,0,0,0,1.2,1.1,25.67,Low
STU-7894,struggling,4.7,5.9,3.2,74.4,71.3,19,2,1,0,1,0,0.3,8.2,61.23,High
STU-7895,balanced,6.7,9.0,5.4,93.2,80.0,63,6,1,0,0,0,1.3,2.6,30.26,Moderate
STU-7896,overworked,5.4,5.0,7.8,88.7,63.4,87,6,0,1,0,0,0.5,2.2,49.72,Moderate
STU-7897,at_risk,2.5,3.2,2.6,52.9,25.3,52,7,1,0,1,1,0.1,8.7,100.0,Critical
STU-7898,overworked,2.9,5.8,9.7,72.1,65.7,84,7,0,1,1,0,0.1,1.1,62.04,High
STU-7899,overworked,8.2,5.4,9.8,71.8,60.7,46,5,1,0,0,0,0.4,1.4,46.73,Moderate
STU-7900,struggling,3.1,3.5,6.9,77.6,37.7,24,0,0,1,1,1,0.0,4.5,75.16,Critical
STU-7901,balanced,6.7,8.1,5.8,81.7,70.1,33,6,0,0,0,0,0.8,1.4,25.22,Low
STU-7902,overworked,3.6,6.1,10.9,74.3,83.2,55,4,1,1,0,0,0.6,1.3,56.42,High
STU-7903,overworked,6.0,5.5,7.6,72.7,78.5,9,4,1,1,0,1,0.9,2.3,64.73,High
STU-7904,at_risk,2.0,5.0,2.8,35.4,47.4,44,5,1,0,1,1,0.0,4.3,87.32,Critical
STU-7905,overworked,4.2,4.1,7.4,71.0,64.7,83,8,1,1,0,0,0.0,2.6,63.09,High
STU-7906,high_achiever,7.5,7.0,8.4,88.1,91.1,76,4,0,1,1,0,0.9,2.5,37.47,Moderate
STU-7907,high_achiever,7.0,6.6,5.5,87.5,87.7,6,7,1,0,0,0,1.1,1.4,48.81,Moderate
STU-7908,balanced,4.7,7.1,4.7,79.0,62.3,74,2,0,0,0,0,1.5,2.1,28.08,Low
STU-7909,high_achiever,7.9,7.7,7.2,80.9,81.6,52,6,0,0,0,0,1.1,2.5,23.31,Low
STU-7910,struggling,3.8,3.2,4.8,57.6,25.0,23,8,1,1,1,0,0.2,4.6,91.09,Critical
STU-7911,overworked,5.8,5.7,9.3,78.8,70.1,27,6,0,0,1,1,0.3,2.7,55.11,High
STU-7912,balanced,7.2,6.6,4.2,84.8,67.0,29,7,1,0,1,0,1.3,1.9,42.73,Moderate
STU-7913,balanced,8.6,4.6,5.3,65.2,84.3,3,0,0,0,0,0,1.2,2.5,39.79,Moderate
STU-7914,at_risk,1.1,2.5,1.8,56.5,38.7,83,4,1,0,0,1,0.1,5.5,91.95,Critical
STU-7915,high_achiever,7.9,6.5,7.4,88.9,82.9,77,7,1,0,0,0,1.2,1.8,37.02,Moderate
STU-7916,overworked,5.2,5.1,8.6,85.9,60.6,47,1,0,0,1,0,0.5,2.9,46.05,Moderate
STU-7917,at_risk,2.8,3.2,0.0,37.9,38.5,37,8,0,1,1,1,0.0,7.2,97.88,Critical
STU-7918,high_achiever,6.3,7.0,6.6,92.7,81.9,63,1,0,0,0,0,1.2,2.1,27.67,Low
STU-7919,overworked,4.5,4.6,9.8,96.7,58.5,62,5,0,0,0,0,0.1,2.9,50.89,Moderate
STU-7920,high_achiever,8.3,6.1,7.4,88.5,79.0,20,2,1,0,0,0,1.1,0.8,32.79,Moderate
STU-7921,struggling,3.6,2.9,3.9,65.3,25.0,80,1,0,1,0,0,0.3,4.8,72.0,High
STU-7922,overworked,2.8,5.4,10.3,68.6,56.0,51,3,0,0,0,0,0.1,2.3,52.22,Moderate
STU-7923,balanced,5.8,8.7,5.5,79.5,69.6,82,1,0,0,0,0,1.0,2.9,24.38,Low
STU-7924,overworked,9.1,5.4,8.1,80.7,75.5,64,4,0,0,0,1,0.6,1.8,38.85,Moderate
STU-7925,balanced,5.9,7.3,5.1,75.8,77.0,35,1,0,0,0,0,1.7,2.0,24.33,Low
STU-7926,overworked,2.5,5.9,8.9,83.3,79.2,56,8,1,1,0,0,0.5,0.6,64.81,High
STU-7927,overworked,8.2,5.8,8.4,90.3,67.2,50,1,1,0,1,0,0.4,3.2,43.46,Moderate
STU-7928,struggling,1.0,4.7,5.3,45.6,63.7,75,5,0,1,1,0,0.0,4.5,77.85,Critical
STU-7929,at_risk,2.2,4.7,0.0,60.2,38.6,63,4,1,1,1,1,0.0,7.1,93.22,Critical
STU-7930,overworked,7.7,5.6,10.1,71.3,71.5,26,2,1,1,1,0,0.2,2.2,55.54,High
STU-7931,overworked,5.1,3.6,10.2,85.9,85.9,71,8,1,0,1,0,0.7,2.0,64.08,High
STU-7932,balanced,7.6,7.3,2.5,77.4,78.8,9,0,1,0,0,1,1.6,1.4,36.46,Moderate
STU-7933,balanced,7.0,6.9,6.5,76.1,81.9,39,7,0,1,1,0,1.8,1.6,37.54,Moderate
STU-7934,overworked,5.7,4.4,9.4,63.3,78.6,12,4,0,0,0,0,0.9,1.7,50.03,Moderate
STU-7935,at_risk,3.4,3.1,1.0,46.2,23.3,32,5,1,0,1,1,0.2,3.7,89.94,Critical
STU-7936,high_achiever,6.8,6.6,4.8,100.0,82.7,65,0,0,1,0,0,0.2,0.9,34.32,Moderate
STU-7937,high_achiever,8.9,6.6,7.1,83.3,93.9,57,4,1,1,0,0,1.2,1.6,35.9,Moderate
STU-7938,high_achiever,8.2,5.9,8.1,95.0,84.4,39,7,0,1,0,0,0.9,0.3,35.3,Moderate
STU-7939,balanced,7.7,7.7,6.8,71.2,93.3,84,4,1,0,1,0,1.6,1.5,33.75,Moderate
STU-7940,overworked,3.0,4.4,10.3,78.6,87.4,89,2,1,0,0,1,0.0,2.1,63.49,High
STU-7941,struggling,6.3,4.8,3.5,60.4,41.5,66,7,1,0,0,0,0.7,5.1,62.42,High
STU-7942,at_risk,3.1,2.6,5.0,70.0,37.6,38,4,1,0,1,1,0.0,7.5,91.38,Critical
STU-7943,overworked,8.1,5.6,9.7,79.4,51.2,22,0,0,0,0,1,0.3,2.5,38.46,Moderate
STU-7944,struggling,4.3,3.5,5.9,58.6,48.8,76,8,0,0,1,0,0.3,4.8,70.3,High
STU-7945,balanced,6.9,7.0,6.5,82.1,80.2,57,8,1,0,1,0,1.0,2.0,44.17,Moderate
STU-7946,balanced,7.8,5.5,6.2,72.8,67.6,35,4,0,0,0,0,1.4,1.2,27.45,Low
STU-7947,balanced,7.2,6.5,3.5,86.4,82.9,7,4,0,0,0,0,1.6,1.3,30.8,Moderate
STU-7948,overworked,4.8,3.7,8.4,55.0,59.4,21,6,1,1,0,0,0.0,2.4,71.26,High
STU-7949,at_risk,1.0,4.3,1.1,32.0,16.5,16,3,1,0,1,1,0.0,5.9,100.0,Critical
STU-7950,struggling,3.8,4.1,4.4,63.7,33.9,22,7,1,0,1,0,0.2,3.9,75.07,Critical
STU-7951,struggling,3.3,3.5,5.7,61.5,57.7,34,6,1,0,0,1,0.3,6.0,77.72,Critical
STU-7952,overworked,7.0,2.1,9.6,80.6,73.0,21,1,1,1,1,1,0.1,1.6,69.02,High
STU-7953,balanced,7.7,7.7,3.5,83.6,68.1,40,8,0,0,1,0,1.9,2.1,27.94,Low
STU-7954,high_achiever,7.7,7.4,7.1,82.1,94.1,21,7,0,0,0,0,1.3,1.1,26.54,Low
STU-7955,balanced,6.6,6.5,5.4,86.8,78.8,50,0,0,1,1,0,1.6,2.1,37.03,Moderate
STU-7956,struggling,6.6,4.9,3.0,59.8,28.9,69,4,1,0,0,1,0.3,3.9,66.19,High
STU-7957,struggling,3.9,2.0,3.2,64.4,33.6,24,2,0,0,1,0,0.7,5.5,73.27,High
STU-7958,balanced,7.6,7.3,7.3,92.5,90.5,15,7,0,0,0,0,1.2,1.3,25.34,Low
STU-7959,balanced,6.2,7.5,8.8,94.1,73.6,14,3,0,1,0,0,1.5,1.5,32.56,Moderate
